# Menlo Systems GmbH ScanControl
# Program Version 1.8.1
# Start: -385.00000000 ps, Average over 1 waveforms. Timestamp: 2024-02-15T20:00:26
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-316.38553542	0.01024444
-316.35220209	0.01046869
-316.31886875	0.00875974
-316.28553541	0.00503231
-316.25220207	0.00234695
-316.21886873	-0.00327948
-316.18553539	-0.00951918
-316.15220205	-0.01532676
-316.11886872	-0.02142326
-316.08553538	-0.02556034
-316.05220204	-0.03085338
-316.01886870	-0.03367056
-315.98553536	-0.03492677
-315.95220202	-0.03396828
-315.91886868	-0.03378762
-315.88553535	-0.02796499
-315.85220201	-0.02362597
-315.81886867	-0.01931616
-315.78553533	-0.01226112
-315.75220199	-0.00394840
-315.71886865	0.00391891
-315.68553531	0.01113856
-315.65220197	0.01797114
-315.61886864	0.02320597
-315.58553530	0.02720422
-315.55220196	0.02979966
-315.51886862	0.03214770
-315.48553528	0.03301403
-315.45220194	0.03177268
-315.41886860	0.02826317
-315.38553527	0.02324535
-315.35220193	0.01874316
-315.31886859	0.01475719
-315.28553525	0.00917170
-315.25220191	0.00331346
-315.21886857	-0.00014883
-315.18553523	-0.00419468
-315.15220190	-0.00741282
-315.11886856	-0.00944650
-315.08553522	-0.00900432
-315.05220188	-0.00787076
-315.01886854	-0.00668444
-314.98553520	-0.00339272
-314.95220186	0.00051438
-314.91886853	0.00395504
-314.88553519	0.00806495
-314.85220185	0.01158402
-314.81886851	0.01607821
-314.78553517	0.01867226
-314.75220183	0.02048842
-314.71886849	0.02184015
-314.68553516	0.02239068
-314.65220182	0.02007197
-314.61886848	0.01721702
-314.58553514	0.01516426
-314.55220180	0.00990739
-314.51886846	0.00563760
-314.48553512	0.00078517
-314.45220179	-0.00443021
-314.41886845	-0.01019003
-314.38553511	-0.01437940
-314.35220177	-0.01699543
-314.31886843	-0.01813729
-314.28553509	-0.02069962
-314.25220175	-0.02116870
-314.21886842	-0.01923714
-314.18553508	-0.01701795
-314.15220174	-0.01408654
-314.11886840	-0.00868267
-314.08553506	-0.00381202
-314.05220172	0.00161967
-314.01886838	0.00661613
-313.98553504	0.01166004
-313.95220171	0.01751796
-313.91886837	0.02180011
-313.88553503	0.02703329
-313.85220169	0.02941786
-313.81886835	0.03246581
-313.78553501	0.03359869
-313.75220167	0.03337942
-313.71886834	0.03434089
-313.68553500	0.03324770
-313.65220166	0.03096225
-313.61886832	0.03079533
-313.58553498	0.02490985
-313.55220164	0.02117917
-313.51886830	0.01838611
-313.48553497	0.01475903
-313.45220163	0.01203943
-313.41886829	0.00745224
-313.38553495	0.00502591
-313.35220161	0.00187522
-313.31886827	0.00003479
-313.28553493	-0.00117782
-313.25220160	-0.00251640
-313.21886826	-0.00448389
-313.18553492	-0.00447753
-313.15220158	-0.00411648
-313.11886824	-0.00404600
-313.08553490	-0.00178770
-313.05220156	-0.00072569
-313.01886823	0.00049320
-312.98553489	0.00147043
-312.95220155	0.00317663
-312.91886821	0.00544656
-312.88553487	0.00537353
-312.85220153	0.00712495
-312.81886819	0.00691202
-312.78553486	0.00612071
-312.75220152	0.00655195
-312.71886818	0.00510926
-312.68553484	0.00438473
-312.65220150	0.00290249
-312.61886816	0.00148298
-312.58553482	0.00101096
-312.55220149	0.00047717
-312.51886815	-0.00139352
-312.48553481	-0.00161622
-312.45220147	-0.00111549
-312.41886813	-0.00103578
-312.38553479	-0.00020453
-312.35220145	0.00180737
-312.31886811	0.00294318
-312.28553478	0.00437182
-312.25220144	0.00457850
-312.21886810	0.00605331
-312.18553476	0.00777692
-312.15220142	0.00954313
-312.11886808	0.00973961
-312.08553474	0.01007320
-312.05220141	0.00908749
-312.01886807	0.00648392
-311.98553473	0.00426813
-311.95220139	0.00277766
-311.91886805	0.00163852
-311.88553471	-0.00122065
-311.85220137	-0.00357370
-311.81886804	-0.00540584
-311.78553470	-0.00774069
-311.75220136	-0.00905320
-311.71886802	-0.00897688
-311.68553468	-0.01076098
-311.65220134	-0.01042916
-311.61886800	-0.00927315
-311.58553467	-0.01032011
-311.55220133	-0.00951568
-311.51886799	-0.00984525
-311.48553465	-0.00992706
-311.45220131	-0.00955285
-311.41886797	-0.00996751
-311.38553463	-0.01078410
-311.35220130	-0.01257656
-311.31886796	-0.01507190
-311.28553462	-0.01431269
-311.25220128	-0.01609159
-311.21886794	-0.01637010
-311.18553460	-0.01847312
-311.15220126	-0.01961865
-311.11886793	-0.02041739
-311.08553459	-0.02176394
-311.05220125	-0.02027741
-311.01886791	-0.02071336
-310.98553457	-0.01826330
-310.95220123	-0.01742446
-310.91886789	-0.01594732
-310.88553456	-0.01284334
-310.85220122	-0.01085818
-310.81886788	-0.00803005
-310.78553454	-0.00593862
-310.75220120	-0.00348908
-310.71886786	-0.00272837
-310.68553452	-0.00089177
-310.65220118	-0.00072403
-310.61886785	-0.00027516
-310.58553451	0.00002726
-310.55220117	-0.00311207
-310.51886783	-0.00489500
-310.48553449	-0.00569054
-310.45220115	-0.00653772
-310.41886781	-0.00823056
-310.38553448	-0.00780343
-310.35220114	-0.00781817
-310.31886780	-0.01046804
-310.28553446	-0.00933299
-310.25220112	-0.00810493
-310.21886778	-0.00896952
-310.18553444	-0.00823571
-310.15220111	-0.00629099
-310.11886777	-0.00555838
-310.08553443	-0.00282667
-310.05220109	-0.00166175
-310.01886775	-0.00109246
-309.98553441	0.00252526
-309.95220107	0.00303389
-309.91886774	0.00454646
-309.88553440	0.00571555
-309.85220106	0.00657202
-309.81886772	0.00559607
-309.78553438	0.00594936
-309.75220104	0.00353195
-309.71886770	0.00154977
-309.68553437	-0.00284735
-309.65220103	-0.00579350
-309.61886769	-0.00837844
-309.58553435	-0.01152719
-309.55220101	-0.01434396
-309.51886767	-0.01844473
-309.48553433	-0.02133470
-309.45220100	-0.02145587
-309.41886766	-0.02274074
-309.38553432	-0.02143590
-309.35220098	-0.02095341
-309.31886764	-0.01895699
-309.28553430	-0.01707825
-309.25220096	-0.01531156
-309.21886763	-0.01179241
-309.18553429	-0.00866988
-309.15220095	-0.00578262
-309.11886761	-0.00257654
-309.08553427	-0.00172957
-309.05220093	0.00008356
-309.01886759	0.00287008
-308.98553425	0.00321306
-308.95220092	0.00330382
-308.91886758	0.00365697
-308.88553424	0.00250782
-308.85220090	0.00097624
-308.81886756	-0.00062966
-308.78553422	-0.00089311
-308.75220088	-0.00165033
-308.71886755	-0.00360446
-308.68553421	-0.00523434
-308.65220087	-0.00635170
-308.61886753	-0.00641897
-308.58553419	-0.00625320
-308.55220085	-0.00494001
-308.51886751	-0.00268444
-308.48553418	-0.00156380
-308.45220084	0.00111187
-308.41886750	0.00285149
-308.38553416	0.00538348
-308.35220082	0.00957071
-308.31886748	0.01288206
-308.28553414	0.01408434
-308.25220081	0.01452451
-308.21886747	0.01543378
-308.18553413	0.01625496
-308.15220079	0.01561496
-308.11886745	0.01330452
-308.08553411	0.01155063
-308.05220077	0.00972636
-308.01886744	0.00792501
-307.98553410	0.00394909
-307.95220076	0.00151082
-307.91886742	-0.00225754
-307.88553408	-0.00480033
-307.85220074	-0.00769855
-307.81886740	-0.00990107
-307.78553407	-0.01160460
-307.75220073	-0.01341798
-307.71886739	-0.01363142
-307.68553405	-0.01563235
-307.65220071	-0.01345756
-307.61886737	-0.01470381
-307.58553403	-0.01483234
-307.55220070	-0.01254873
-307.51886736	-0.01094225
-307.48553402	-0.00820871
-307.45220068	-0.00605079
-307.41886734	-0.00355289
-307.38553400	-0.00234850
-307.35220066	0.00255659
-307.31886732	0.00296755
-307.28553399	0.00452185
-307.25220065	0.00689269
-307.21886731	0.00786285
-307.18553397	0.00873674
-307.15220063	0.00699951
-307.11886729	0.00731195
-307.08553395	0.00683098
-307.05220062	0.00377820
-307.01886728	0.00079578
-306.98553394	-0.00132806
-306.95220060	-0.00317123
-306.91886726	-0.00329539
-306.88553392	-0.00356475
-306.85220058	-0.00474381
-306.81886725	-0.00440072
-306.78553391	-0.00356288
-306.75220057	-0.00147101
-306.71886723	0.00093127
-306.68553389	0.00163080
-306.65220055	0.00476162
-306.61886721	0.00862656
-306.58553388	0.00900071
-306.55220054	0.01056716
-306.51886720	0.01221594
-306.48553386	0.01339817
-306.45220052	0.01307072
-306.41886718	0.01127049
-306.38553384	0.00853730
-306.35220051	0.00487730
-306.31886717	0.00197402
-306.28553383	-0.00036199
-306.25220049	-0.00487901
-306.21886715	-0.00675226
-306.18553381	-0.01028211
-306.15220047	-0.01232961
-306.11886714	-0.01396476
-306.08553380	-0.01574109
-306.05220046	-0.01643597
-306.01886712	-0.01642914
-305.98553378	-0.01332648
-305.95220044	-0.00997350
-305.91886710	-0.00865901
-305.88553377	-0.00654291
-305.85220043	-0.00349453
-305.81886709	-0.00059018
-305.78553375	0.00176980
-305.75220041	0.00569013
-305.71886707	0.00670511
-305.68553373	0.00783852
-305.65220039	0.00912977
-305.61886706	0.00943760
-305.58553372	0.00868583
-305.55220038	0.00832226
-305.51886704	0.00718904
-305.48553370	0.00537590
-305.45220036	0.00444058
-305.41886702	0.00248854
-305.38553369	0.00047748
-305.35220035	-0.00086129
-305.31886701	-0.00259418
-305.28553367	-0.00549025
-305.25220033	-0.00886842
-305.21886699	-0.01147104
-305.18553365	-0.01288226
-305.15220032	-0.01466950
-305.11886698	-0.01615229
-305.08553364	-0.01858539
-305.05220030	-0.01761236
-305.01886696	-0.01616298
-304.98553362	-0.01406467
-304.95220028	-0.01101296
-304.91886695	-0.00763222
-304.88553361	-0.00391197
-304.85220027	0.00123340
-304.81886693	0.00519986
-304.78553359	0.00775562
-304.75220025	0.01262633
-304.71886691	0.01534068
-304.68553358	0.01910065
-304.65220024	0.02059587
-304.61886690	0.01968170
-304.58553356	0.02052502
-304.55220022	0.02031878
-304.51886688	0.01921536
-304.48553354	0.01665629
-304.45220021	0.01492938
-304.41886687	0.01163732
-304.38553353	0.00878395
-304.35220019	0.00707093
-304.31886685	0.00316832
-304.28553351	0.00090447
-304.25220017	-0.00146585
-304.21886684	-0.00205477
-304.18553350	-0.00343503
-304.15220016	-0.00401623
-304.11886682	-0.00439199
-304.08553348	-0.00437768
-304.05220014	-0.00345117
-304.01886680	-0.00390219
-303.98553346	-0.00624540
-303.95220013	-0.00740813
-303.91886679	-0.00583085
-303.88553345	-0.00589478
-303.85220011	-0.00496862
-303.81886677	-0.00624448
-303.78553343	-0.00567850
-303.75220009	-0.00376181
-303.71886676	-0.00302522
-303.68553342	-0.00221479
-303.65220008	0.00043547
-303.61886674	0.00206279
-303.58553340	0.00308920
-303.55220006	0.00283573
-303.51886672	0.00218017
-303.48553339	0.00177927
-303.45220005	0.00152589
-303.41886671	0.00018437
-303.38553337	-0.00257643
-303.35220003	-0.00313798
-303.31886669	-0.00505866
-303.28553335	-0.00744037
-303.25220002	-0.00923160
-303.21886668	-0.00736004
-303.18553334	-0.00907336
-303.15220000	-0.00774822
-303.11886666	-0.00519112
-303.08553332	-0.00161499
-303.05219998	0.00053332
-303.01886665	0.00387047
-302.98553331	0.00704784
-302.95219997	0.00953371
-302.91886663	0.01170165
-302.88553329	0.01467094
-302.85219995	0.01539429
-302.81886661	0.01534755
-302.78553328	0.01542655
-302.75219994	0.01419280
-302.71886660	0.01396667
-302.68553326	0.01126201
-302.65219992	0.00914131
-302.61886658	0.00642776
-302.58553324	0.00517547
-302.55219991	0.00171188
-302.51886657	-0.00034185
-302.48553323	-0.00141038
-302.45219989	-0.00485002
-302.41886655	-0.00631058
-302.38553321	-0.00852191
-302.35219987	-0.01049078
-302.31886653	-0.01037911
-302.28553320	-0.01076965
-302.25219986	-0.01009602
-302.21886652	-0.01069754
-302.18553318	-0.01051737
-302.15219984	-0.00815564
-302.11886650	-0.00709923
-302.08553316	-0.00767498
-302.05219983	-0.00547338
-302.01886649	-0.00338754
-301.98553315	-0.00314301
-301.95219981	-0.00010461
-301.91886647	0.00173628
-301.88553313	0.00289780
-301.85219979	0.00461101
-301.81886646	0.00482889
-301.78553312	0.00414536
-301.75219978	0.00411451
-301.71886644	0.00479991
-301.68553310	0.00505662
-301.65219976	0.00253882
-301.61886642	0.00165751
-301.58553309	0.00270838
-301.55219975	0.00166903
-301.51886641	0.00132525
-301.48553307	0.00074699
-301.45219973	0.00101765
-301.41886639	0.00033228
-301.38553305	-0.00169028
-301.35219972	-0.00097738
-301.31886638	-0.00147611
-301.28553304	-0.00119356
-301.25219970	-0.00140810
-301.21886636	-0.00175957
-301.18553302	0.00017258
-301.15219968	0.00040040
-301.11886635	0.00112891
-301.08553301	0.00147661
-301.05219967	0.00299034
-301.01886633	0.00536429
-300.98553299	0.00619585
-300.95219965	0.00802628
-300.91886631	0.00813342
-300.88553298	0.00934777
-300.85219964	0.00965744
-300.81886630	0.00926940
-300.78553296	0.00914675
-300.75219962	0.00800803
-300.71886628	0.00687812
-300.68553294	0.00465587
-300.65219960	0.00457039
-300.61886627	0.00251162
-300.58553293	0.00080515
-300.55219959	-0.00093903
-300.51886625	-0.00136908
-300.48553291	-0.00133893
-300.45219957	-0.00181771
-300.41886623	-0.00192516
-300.38553290	-0.00024352
-300.35219956	0.00107483
-300.31886622	0.00200009
-300.28553288	0.00541358
-300.25219954	0.00606286
-300.21886620	0.00811362
-300.18553286	0.00961797
-300.15219953	0.01041174
-300.11886619	0.01041137
-300.08553285	0.01170284
-300.05219951	0.01170744
-300.01886617	0.01039111
-299.98553283	0.00866458
-299.95219949	0.00747873
-299.91886616	0.00355531
-299.88553282	0.00079687
-299.85219948	-0.00185644
-299.81886614	-0.00318314
-299.78553280	-0.00552570
-299.75219946	-0.00781231
-299.71886612	-0.00947346
-299.68553279	-0.01016412
-299.65219945	-0.01009240
-299.61886611	-0.00917558
-299.58553277	-0.00787595
-299.55219943	-0.00824925
-299.51886609	-0.00502756
-299.48553275	-0.00261282
-299.45219942	-0.00036592
-299.41886608	0.00201701
-299.38553274	0.00397855
-299.35219940	0.00703913
-299.31886606	0.00988314
-299.28553272	0.01167528
-299.25219938	0.01330345
-299.21886605	0.01446392
-299.18553271	0.01712286
-299.15219937	0.01539380
-299.11886603	0.01319394
-299.08553269	0.01241003
-299.05219935	0.01233460
-299.01886601	0.01004014
-298.98553267	0.00805835
-298.95219934	0.00584667
-298.91886600	0.00330509
-298.88553266	-0.00036824
-298.85219932	-0.00292327
-298.81886598	-0.00488463
-298.78553264	-0.00600905
-298.75219930	-0.00639068
-298.71886597	-0.00806343
-298.68553263	-0.00766163
-298.65219929	-0.00925176
-298.61886595	-0.00641605
-298.58553261	-0.00498217
-298.55219927	-0.00433891
-298.51886593	-0.00214662
-298.48553260	-0.00187436
-298.45219926	-0.00069545
-298.41886592	-0.00077536
-298.38553258	-0.00052287
-298.35219924	-0.00123393
-298.31886590	-0.00219989
-298.28553256	-0.00231552
-298.25219923	-0.00594870
-298.21886589	-0.00703047
-298.18553255	-0.00692506
-298.15219921	-0.00832401
-298.11886587	-0.00901031
-298.08553253	-0.01087075
-298.05219919	-0.01064831
-298.01886586	-0.01007016
-297.98553252	-0.00884589
-297.95219918	-0.00845247
-297.91886584	-0.00850118
-297.88553250	-0.00673219
-297.85219916	-0.00395184
-297.81886582	-0.00213704
-297.78553249	-0.00034612
-297.75219915	0.00247619
-297.71886581	0.00440930
-297.68553247	0.00598297
-297.65219913	0.00835503
-297.61886579	0.01077328
-297.58553245	0.01132369
-297.55219912	0.01332819
-297.51886578	0.01260642
-297.48553244	0.01333744
-297.45219910	0.01399436
-297.41886576	0.01217991
-297.38553242	0.01179682
-297.35219908	0.01201009
-297.31886574	0.01074197
-297.28553241	0.00809700
-297.25219907	0.00611557
-297.21886573	0.00266514
-297.18553239	0.00034810
-297.15219905	-0.00240212
-297.11886571	-0.00486020
-297.08553237	-0.00701263
-297.05219904	-0.01007529
-297.01886570	-0.01226418
-296.98553236	-0.01378785
-296.95219902	-0.01467611
-296.91886568	-0.01577447
-296.88553234	-0.01415742
-296.85219900	-0.01200141
-296.81886567	-0.01054516
-296.78553233	-0.00980408
-296.75219899	-0.00606507
-296.71886565	-0.00463650
-296.68553231	-0.00055439
-296.65219897	0.00140782
-296.61886563	0.00314965
-296.58553230	0.00413201
-296.55219896	0.00508887
-296.51886562	0.00620403
-296.48553228	0.00618346
-296.45219894	0.00642245
-296.41886560	0.00353727
-296.38553226	0.00215451
-296.35219893	0.00140690
-296.31886559	-0.00108993
-296.28553225	-0.00244105
-296.25219891	-0.00361459
-296.21886557	-0.00454506
-296.18553223	-0.00610996
-296.15219889	-0.00634772
-296.11886556	-0.00534258
-296.08553222	-0.00376710
-296.05219888	-0.00385406
-296.01886554	-0.00311037
-295.98553220	-0.00133189
-295.95219886	-0.00058049
-295.91886552	0.00058895
-295.88553219	0.00339266
-295.85219885	0.00415358
-295.81886551	0.00554666
-295.78553217	0.00606631
-295.75219883	0.00621646
-295.71886549	0.00741772
-295.68553215	0.00807754
-295.65219881	0.00861142
-295.61886548	0.00888382
-295.58553214	0.00854859
-295.55219880	0.00735833
-295.51886546	0.00641153
-295.48553212	0.00616818
-295.45219878	0.00548921
-295.41886544	0.00509081
-295.38553211	0.00378839
-295.35219877	0.00400524
-295.31886543	0.00254187
-295.28553209	0.00305020
-295.25219875	0.00156639
-295.21886541	0.00097680
-295.18553207	0.00123796
-295.15219874	-0.00010236
-295.11886540	-0.00014535
-295.08553206	-0.00183793
-295.05219872	-0.00215144
-295.01886538	-0.00126039
-294.98553204	-0.00169230
-294.95219870	-0.00352509
-294.91886537	-0.00376471
-294.88553203	-0.00336846
-294.85219869	-0.00311149
-294.81886535	-0.00232000
-294.78553201	-0.00295219
-294.75219867	-0.00353146
-294.71886533	-0.00414017
-294.68553200	-0.00578311
-294.65219866	-0.00495116
-294.61886532	-0.00288499
-294.58553198	-0.00578663
-294.55219864	-0.00677001
-294.51886530	-0.00577811
-294.48553196	-0.00728214
-294.45219863	-0.00712124
-294.41886529	-0.00532190
-294.38553195	-0.00561652
-294.35219861	-0.00410760
-294.31886527	-0.00246919
-294.28553193	-0.00185786
-294.25219859	-0.00051210
-294.21886526	0.00015031
-294.18553192	0.00228378
-294.15219858	0.00327808
-294.11886524	0.00271840
-294.08553190	0.00348713
-294.05219856	0.00512489
-294.01886522	0.00514699
-293.98553188	0.00569563
-293.95219855	0.00704851
-293.91886521	0.00663090
-293.88553187	0.00772695
-293.85219853	0.00766317
-293.81886519	0.00815043
-293.78553185	0.00859362
-293.75219851	0.00896647
-293.71886518	0.00891549
-293.68553184	0.00949249
-293.65219850	0.00938200
-293.61886516	0.00812564
-293.58553182	0.00876780
-293.55219848	0.00721595
-293.51886514	0.00701641
-293.48553181	0.00463159
-293.45219847	0.00291858
-293.41886513	0.00100666
-293.38553179	-0.00193067
-293.35219845	-0.00365038
-293.31886511	-0.00578848
-293.28553177	-0.00705458
-293.25219844	-0.00783666
-293.21886510	-0.00910526
-293.18553176	-0.01031328
-293.15219842	-0.01114830
-293.11886508	-0.01140476
-293.08553174	-0.00891469
-293.05219840	-0.00925786
-293.01886507	-0.00852770
-292.98553173	-0.00790642
-292.95219839	-0.00909974
-292.91886505	-0.00736507
-292.88553171	-0.00564588
-292.85219837	-0.00475367
-292.81886503	-0.00395783
-292.78553170	-0.00358162
-292.75219836	-0.00200478
-292.71886502	-0.00225161
-292.68553168	-0.00204414
-292.65219834	-0.00048043
-292.61886500	0.00079022
-292.58553166	0.00192925
-292.55219833	0.00317668
-292.51886499	0.00515742
-292.48553165	0.00481201
-292.45219831	0.00521563
-292.41886497	0.00630832
-292.38553163	0.00658033
-292.35219829	0.00652095
-292.31886495	0.00764398
-292.28553162	0.00495951
-292.25219828	0.00433019
-292.21886494	0.00549402
-292.18553160	0.00512362
-292.15219826	0.00233494
-292.11886492	0.00177399
-292.08553158	0.00187009
-292.05219825	0.00021601
-292.01886491	-0.00086589
-291.98553157	-0.00214692
-291.95219823	-0.00214439
-291.91886489	-0.00394139
-291.88553155	-0.00357715
-291.85219821	-0.00435159
-291.81886488	-0.00488092
-291.78553154	-0.00689287
-291.75219820	-0.00640582
-291.71886486	-0.00618785
-291.68553152	-0.00708905
-291.65219818	-0.00770532
-291.61886484	-0.00724191
-291.58553151	-0.00731954
-291.55219817	-0.00742930
-291.51886483	-0.00849774
-291.48553149	-0.00882815
-291.45219815	-0.00884532
-291.41886481	-0.00900054
-291.38553147	-0.00857541
-291.35219814	-0.00652031
-291.31886480	-0.00558461
-291.28553146	-0.00730003
-291.25219812	-0.00656613
-291.21886478	-0.00611388
-291.18553144	-0.00573006
-291.15219810	-0.00511923
-291.11886477	-0.00552211
-291.08553143	-0.00580728
-291.05219809	-0.00491372
-291.01886475	-0.00478325
-290.98553141	-0.00513649
-290.95219807	-0.00350786
-290.91886473	-0.00328355
-290.88553140	-0.00322015
-290.85219806	-0.00238335
-290.81886472	-0.00136664
-290.78553138	-0.00107636
-290.75219804	-0.00170260
-290.71886470	-0.00220094
-290.68553136	-0.00085120
-290.65219802	-0.00144890
-290.61886469	-0.00187973
-290.58553135	-0.00232698
-290.55219801	-0.00222366
-290.51886467	-0.00227911
-290.48553133	-0.00221794
-290.45219799	-0.00219516
-290.41886465	-0.00150916
-290.38553132	0.00125673
-290.35219798	0.00117218
-290.31886464	0.00287269
-290.28553130	0.00457274
-290.25219796	0.00701041
-290.21886462	0.00793538
-290.18553128	0.00816909
-290.15219795	0.00932461
-290.11886461	0.01105778
-290.08553127	0.01173155
-290.05219793	0.01193300
-290.01886459	0.01103973
-289.98553125	0.01024644
-289.95219791	0.00871686
-289.91886458	0.00742336
-289.88553124	0.00853192
-289.85219790	0.00694104
-289.81886456	0.00540821
-289.78553122	0.00456486
-289.75219788	0.00510546
-289.71886454	0.00483538
-289.68553121	0.00354044
-289.65219787	0.00257739
-289.61886453	0.00384338
-289.58553119	0.00367655
-289.55219785	0.00432782
-289.51886451	0.00519743
-289.48553117	0.00552116
-289.45219784	0.00668942
-289.41886450	0.00747205
-289.38553116	0.00828778
-289.35219782	0.00914313
-289.31886448	0.00901627
-289.28553114	0.00905064
-289.25219780	0.00948049
-289.21886447	0.00987185
-289.18553113	0.00905093
-289.15219779	0.00881006
-289.11886445	0.01010192
-289.08553111	0.01057721
-289.05219777	0.01010770
-289.01886443	0.01116684
-288.98553109	0.01039245
-288.95219776	0.00965131
-288.91886442	0.00878514
-288.88553108	0.00861648
-288.85219774	0.00913909
-288.81886440	0.00816486
-288.78553106	0.00757291
-288.75219772	0.00810775
-288.71886439	0.00852712
-288.68553105	0.00882968
-288.65219771	0.00946556
-288.61886437	0.01107670
-288.58553103	0.01288097
-288.55219769	0.01365224
-288.51886435	0.01490629
-288.48553102	0.01674581
-288.45219768	0.01784699
-288.41886434	0.01768209
-288.38553100	0.01826684
-288.35219766	0.01776555
-288.31886432	0.01650511
-288.28553098	0.01506350
-288.25219765	0.01466316
-288.21886431	0.01280752
-288.18553097	0.01106506
-288.15219763	0.00858730
-288.11886429	0.00567021
-288.08553095	0.00321954
-288.05219761	0.00010326
-288.01886428	-0.00193861
-287.98553094	-0.00352008
-287.95219760	-0.00486894
-287.91886426	-0.00638325
-287.88553092	-0.00785591
-287.85219758	-0.00901445
-287.81886424	-0.00930787
-287.78553091	-0.00968803
-287.75219757	-0.00938219
-287.71886423	-0.00895364
-287.68553089	-0.00846877
-287.65219755	-0.00848279
-287.61886421	-0.00796743
-287.58553087	-0.00732719
-287.55219754	-0.00569978
-287.51886420	-0.00455520
-287.48553086	-0.00314283
-287.45219752	-0.00094416
-287.41886418	-0.00040724
-287.38553084	0.00101360
-287.35219750	0.00205573
-287.31886416	0.00365200
-287.28553083	0.00429985
-287.25219749	0.00538204
-287.21886415	0.00528137
-287.18553081	0.00402826
-287.15219747	0.00257137
-287.11886413	0.00186359
-287.08553079	0.00194616
-287.05219746	0.00012277
-287.01886412	-0.00137942
-286.98553078	-0.00396216
-286.95219744	-0.00467956
-286.91886410	-0.00514198
-286.88553076	-0.00641027
-286.85219742	-0.00689282
-286.81886409	-0.00646528
-286.78553075	-0.00689560
-286.75219741	-0.00433129
-286.71886407	-0.00302735
-286.68553073	-0.00307215
-286.65219739	-0.00169340
-286.61886405	-0.00277418
-286.58553072	-0.00191545
-286.55219738	0.00070706
-286.51886404	-0.00031431
-286.48553070	-0.00203405
-286.45219736	-0.00224375
-286.41886402	-0.00230243
-286.38553068	-0.00310112
-286.35219735	-0.00489691
-286.31886401	-0.00468755
-286.28553067	-0.00699263
-286.25219733	-0.00743363
-286.21886399	-0.00782886
-286.18553065	-0.00975037
-286.15219731	-0.01082119
-286.11886398	-0.00994587
-286.08553064	-0.01078791
-286.05219730	-0.01058826
-286.01886396	-0.01097755
-285.98553062	-0.01006833
-285.95219728	-0.00806559
-285.91886394	-0.00764194
-285.88553061	-0.00720537
-285.85219727	-0.00621500
-285.81886393	-0.00569254
-285.78553059	-0.00575220
-285.75219725	-0.00519208
-285.71886391	-0.00627783
-285.68553057	-0.00577319
-285.65219723	-0.00539876
-285.61886390	-0.00602474
-285.58553056	-0.00697030
-285.55219722	-0.00688660
-285.51886388	-0.00552368
-285.48553054	-0.00693310
-285.45219720	-0.00886447
-285.41886386	-0.00830867
-285.38553053	-0.00925298
-285.35219719	-0.01125557
-285.31886385	-0.01188022
-285.28553051	-0.01228257
-285.25219717	-0.01256573
-285.21886383	-0.01433333
-285.18553049	-0.01447422
-285.15219716	-0.01473315
-285.11886382	-0.01533182
-285.08553048	-0.01428743
-285.05219714	-0.01298137
-285.01886380	-0.01268043
-284.98553046	-0.01252752
-284.95219712	-0.00856789
-284.91886379	-0.00882928
-284.88553045	-0.00613788
-284.85219711	-0.00383064
-284.81886377	-0.00439085
-284.78553043	-0.00425221
-284.75219709	-0.00308001
-284.71886375	-0.00249775
-284.68553042	-0.00101945
-284.65219708	-0.00291344
-284.61886374	-0.00555726
-284.58553040	-0.00658144
-284.55219706	-0.00817382
-284.51886372	-0.00995031
-284.48553038	-0.01017401
-284.45219705	-0.01118445
-284.41886371	-0.01255301
-284.38553037	-0.01291941
-284.35219703	-0.01351284
-284.31886369	-0.01503864
-284.28553035	-0.01541589
-284.25219701	-0.01537942
-284.21886368	-0.01556925
-284.18553034	-0.01412081
-284.15219700	-0.01358078
-284.11886366	-0.01468749
-284.08553032	-0.01285853
-284.05219698	-0.01312289
-284.01886364	-0.01248351
-283.98553030	-0.01250810
-283.95219697	-0.01292387
-283.91886363	-0.01142140
-283.88553029	-0.01272737
-283.85219695	-0.01309302
-283.81886361	-0.01251143
-283.78553027	-0.01281037
-283.75219693	-0.01258063
-283.71886360	-0.01312450
-283.68553026	-0.01289575
-283.65219692	-0.01254150
-283.61886358	-0.01167481
-283.58553024	-0.01168156
-283.55219690	-0.01077981
-283.51886356	-0.01082939
-283.48553023	-0.01059629
-283.45219689	-0.00871119
-283.41886355	-0.00683053
-283.38553021	-0.00522336
-283.35219687	-0.00468692
-283.31886353	-0.00266596
-283.28553019	-0.00062554
-283.25219686	0.00170285
-283.21886352	0.00299437
-283.18553018	0.00510503
-283.15219684	0.00468309
-283.11886350	0.00560094
-283.08553016	0.00591639
-283.05219682	0.00615015
-283.01886349	0.00481035
-282.98553015	0.00548933
-282.95219681	0.00456256
-282.91886347	0.00308987
-282.88553013	0.00187329
-282.85219679	0.00023071
-282.81886345	-0.00236009
-282.78553012	-0.00426861
-282.75219678	-0.00529950
-282.71886344	-0.00631099
-282.68553010	-0.00817159
-282.65219676	-0.00941554
-282.61886342	-0.00861383
-282.58553008	-0.00936363
-282.55219675	-0.00917172
-282.51886341	-0.00788326
-282.48553007	-0.00609764
-282.45219673	-0.00498199
-282.41886339	-0.00428925
-282.38553005	-0.00219874
-282.35219671	0.00014767
